stage,years,rep,freq_hz,S_phi_Phi0^2_per_Hz,sqrt_S_phi_Phi0_per_sqrtHz
2yr,2.0,1,8.272695874133698,2.1348343586569704e-05,0.004620426775371481
2yr,2.0,1,8.733261623828428,1.4504777651624788e-05,0.003808513837656992
2yr,2.0,1,9.219468447849993,1.1242668770134315e-05,0.0033530089129219912
2yr,2.0,1,9.732743861581504,1.5160664909402816e-05,0.003893669851104844
2yr,2.0,1,10.274594854461801,1.4325887215543125e-05,0.0037849553782763573
2yr,2.0,1,10.846612314544045,1.61798985278195e-05,0.004022424458932635
2yr,2.0,1,11.450475699382812,1.3437236056998223e-05,0.0036656835729503745
2yr,2.0,1,12.087957966963438,1.3708499809074817e-05,0.0037024991301923106
2yr,2.0,1,12.760930781150918,9.500613953074939e-06,0.0030823065962157204
2yr,2.0,1,13.471370006941845,1.3597620175435075e-05,0.003687495108530325
2yr,2.0,1,14.221361511653361,1.1877539631832453e-05,0.0034463806568387732
2yr,2.0,1,15.013107289081727,9.620040689037552e-06,0.0031016190431833422
2yr,2.0,1,15.848931924611142,8.6658308313487e-06,0.0029437783257828198
2yr,2.0,1,16.73128942025444,9.741364164207785e-06,0.003121115852416854
2yr,2.0,1,17.662770399664428,8.01616009212427e-06,0.0028312824112271583
2yr,2.0,1,18.64610971426956,7.813492074305842e-06,0.002795262433888067
2yr,2.0,1,19.684194472866114,8.634297035765749e-06,0.0029384174372892886
2yr,2.0,1,20.780072518241717,7.239908233946662e-06,0.0026907077570681405
2yr,2.0,1,21.93696137571797,6.877492796519252e-06,0.002622497434988117
2yr,2.0,1,23.15825769988508,6.5142689269096835e-06,0.002552306589520484
2yr,2.0,1,24.44754724726473,8.10444255348647e-06,0.0028468302642564534
2yr,2.0,1,25.808615404180742,6.610714770455178e-06,0.0025711310294217167
2yr,2.0,1,27.245458300747902,6.582518055794589e-06,0.0025656418409034784
2yr,2.0,1,28.76229454360988,5.108892625366601e-06,0.0022602859609718857
2yr,2.0,1,30.363577601873583,4.869395889022838e-06,0.0022066707704192843
2yr,2.0,1,32.054008882605935,4.4953968042945574e-06,0.0021202350823185992
2yr,2.0,1,33.83855153428233,3.4688949809650784e-06,0.0018624969747532687
2yr,2.0,1,35.722445018714645,4.20379119192484e-06,0.0020503149006737575
2yr,2.0,1,37.71122049424196,3.5570627848979742e-06,0.0018860177053511386
2yr,2.0,1,39.810717055349734,3.681267806346567e-06,0.0019186630257412495
2yr,2.0,1,42.02709887639691,3.0136613848416316e-06,0.001735990030167694
2yr,2.0,1,44.366873309786115,3.4100736526056403e-06,0.0018466384737153183
2yr,2.0,1,46.83690999171267,3.617854320283819e-06,0.0019020658033527176
2yr,2.0,1,49.44446101158825,3.4728700034479343e-06,0.0018635637910862978
2yr,2.0,1,52.19718220435652,2.331324749307102e-06,0.0015268676266484602
2yr,2.0,1,55.10315562821569,3.2532759132451115e-06,0.001803683983752451
2yr,2.0,1,58.170913293743574,2.6846897827706224e-06,0.001638502298677247
2yr,2.0,1,61.40946221409365,2.304181360076458e-06,0.0015179530164258898
2yr,2.0,1,64.82831084981072,2.5227810955293862e-06,0.0015883265078469812
2yr,2.0,1,68.43749702590877,1.8164291241082644e-06,0.001347749651867239
2yr,2.0,1,72.24761740317567,2.061836911573859e-06,0.0014359097853186525
2yr,2.0,1,76.26985859023443,2.1409014254872164e-06,0.0014631819522831794
2yr,2.0,1,80.51602998770538,1.7332518860135332e-06,0.001316530245005231
2yr,2.0,1,84.99859846090146,1.757256680643083e-06,0.0013256155855462333
2yr,2.0,1,89.73072494285637,1.975154786124808e-06,0.0014054020016083682
2yr,2.0,1,94.72630307515246,1.2856920358444089e-06,0.0011338836077148346
2yr,2.0,1,100.0,2.1082247187690742e-06,0.001451972699043985
2yr,2.0,1,105.56729942333291,1.0514215902115935e-06,0.0010253885069628943
2yr,2.0,1,111.44454707535624,1.7148531704336932e-06,0.0013095240243820245
2yr,2.0,1,117.64899870201853,1.6058257671164053e-06,0.0012672118083084632
2yr,2.0,1,124.19887072831294,9.860398118701972e-07,0.0009929953735391707
2yr,2.0,1,131.1133937421563,1.217315342620214e-06,0.0011033201451166447
2yr,2.0,1,138.41286895587558,1.0695586383331008e-06,0.0010341946810601477
2yr,2.0,1,146.11872781107488,1.2196605780249185e-06,0.0011043824419216916
2yr,2.0,1,154.25359490188222,9.596295020732755e-07,0.0009796068099361475
2yr,2.0,1,162.841354401325,7.667810017917827e-07,0.0008756603232942455
2yr,2.0,1,171.90722018585745,8.476697273368902e-07,0.0009206898105968645
2yr,2.0,1,181.47780986393232,9.440473333141304e-07,0.0009716209823352573
2yr,2.0,1,191.58122292596423,8.214128443233512e-07,0.0009063182908467374
2yr,2.0,1,202.24712324513558,8.256751894238345e-07,0.0009086667097587732
2yr,2.0,1,213.5068261712694,7.431407871374154e-07,0.0008620561392029033
2yr,2.0,1,225.3933904734789,6.91585582966314e-07,0.0008316162474160267
2yr,2.0,1,237.94171540153937,6.428546677832735e-07,0.0008017821822560498
2yr,2.0,1,251.18864315095823,4.930182587255662e-07,0.0007021525893461949
2yr,2.0,1,265.1730670325793,6.185555857072075e-07,0.0007864830485822358
2yr,2.0,1,279.93604566431827,6.968091460605467e-07,0.0008347509485232986
2yr,2.0,1,295.52092352028876,4.7413297277856633e-07,0.0006885731426497597
2yr,2.0,1,311.9734581912619,4.0313507998966306e-07,0.0006349291928945015
2yr,2.0,1,329.3419547300958,4.255300028751647e-07,0.0006523266075174036
2yr,2.0,1,347.67740747657774,3.813865079074595e-07,0.0006175649827406502
2yr,2.0,1,367.03364977808,4.1949482990684337e-07,0.0006476842053862696
2yr,2.0,1,387.4675120456128,4.4393853189845617e-07,0.0006662871242178226
2yr,2.0,1,409.0389886093306,4.2399803191869986e-07,0.0006511513126138194
2yr,2.0,1,431.81141386338464,3.2301082271050526e-07,0.0005683404109426896
2yr,2.0,1,455.85164821728745,3.3707799486298504e-07,0.0005805841841309364
2yr,2.0,1,481.23027439974203,3.009946374967698e-07,0.000548629781817183
2yr,2.0,1,508.0218046913023,2.690234399653097e-07,0.0005186746957056125
2yr,2.0,1,536.3048996942865,2.918274748332254e-07,0.0005402105837849027
2yr,2.0,1,566.1625992822727,2.739185325950739e-07,0.000523372269608425
2yr,2.0,1,597.6825664072413,2.3988321753415107e-07,0.0004897787434486628
2yr,2.0,1,630.957344480193,2.413558479961393e-07,0.0004912798062165178
2yr,2.0,1,666.0846290809154,1.7583204961553988e-07,0.0004193233234814633
2yr,2.0,1,703.1675547946463,1.5134718299324548e-07,0.0003890336527772957
2yr,2.0,1,742.3149980177928,1.7905123161133247e-07,0.000423144457143577
2yr,2.0,1,783.6418966217527,2.2448947267837726e-07,0.00047380320036738595
2yr,2.0,1,827.2695874133706,1.8785638477167846e-07,0.0004334240242207144
2yr,2.0,1,873.3261623828437,1.6289750114272685e-07,0.00040360562575703383
2yr,2.0,1,921.9468447849993,1.6728412289149069e-07,0.00040900381769794116
2yr,2.0,1,973.2743861581504,1.9378636429747719e-07,0.00044021172666965287
2yr,2.0,1,1027.45948544618,1.310169584900398e-07,0.0003619626479210801
2yr,2.0,1,1084.6612314544045,1.380202443760481e-07,0.0003715107594351045
2yr,2.0,1,1145.0475699382812,1.3959267034208603e-07,0.00037362102502681247
2yr,2.0,1,1208.7957966963427,1.0601312607509179e-07,0.0003255965695075607
2yr,2.0,1,1276.0930781150905,1.1962272756852714e-07,0.0003458651869855177
2yr,2.0,1,1347.1370006941831,8.334897280425815e-08,0.00028870222168223464
2yr,2.0,1,1422.1361511653377,1.2837208811921733e-07,0.0003582905079948635
2yr,2.0,1,1501.3107289081743,1.2120204073189244e-07,0.0003481408346228469
2yr,2.0,1,1584.893192461114,8.038196630274994e-08,0.0002835171358185426
2yr,2.0,1,1673.1289420254443,9.651207158026768e-08,0.00031066392062849475
2yr,2.0,1,1766.2770399664428,8.456489231915842e-08,0.0002908004338359185
2yr,2.0,1,1864.6109714269562,9.003084868466753e-08,0.00030005141006945383
2yr,2.0,1,1968.4194472866113,8.143250981135145e-08,0.000285363820081228
2yr,2.0,1,2078.007251824172,7.58392755613507e-08,0.00027538931635296007
2yr,2.0,1,2193.6961375717947,5.918341198384314e-08,0.00024327641066047308
2yr,2.0,1,2315.8257699885057,4.8333945832679994e-08,0.00021984982563713802
2yr,2.0,1,2444.7547247264706,7.656405055293884e-08,0.0002767020971242156
2yr,2.0,1,2580.861540418077,6.184654498577351e-08,0.00024868965596858573
2yr,2.0,1,2724.5458300747932,5.132536355011867e-08,0.0002265510175437724
2yr,2.0,1,2876.229454360988,5.8895564001171566e-08,0.00024268408271077764
2yr,2.0,1,3036.3577601873585,4.905021123302221e-08,0.000221472822786504
2yr,2.0,1,3205.400888260593,4.343048886841746e-08,0.0002083998293387436
2yr,2.0,1,3383.8551534282333,5.1910091798480005e-08,0.00022783786296065895
2yr,2.0,1,3572.2445018714643,4.3235828526000005e-08,0.00020793226908298772
2yr,2.0,1,3771.1220494241957,4.094109557538577e-08,0.00020233906092345533
2yr,2.0,1,3981.071705534969,3.08770377372263e-08,0.00017571863229955524
2yr,2.0,1,4202.709887639688,4.177785437356013e-08,0.000204396316927581
2yr,2.0,1,4436.687330978607,3.595382896421715e-08,0.00018961494921080762
2yr,2.0,1,4683.690999171273,3.450633458200009e-08,0.00018575880754892913
2yr,2.0,1,4944.44610115883,2.3082790802420868e-08,0.00015193021688400524
2yr,2.0,1,5219.718220435652,2.8297899399099684e-08,0.0001682197949086245
2yr,2.0,1,5510.315562821569,2.6765747389975072e-08,0.0001636024064308807
2yr,2.0,1,5817.091329374358,2.7146822384628795e-08,0.00016476292782245888
2yr,2.0,1,6140.946221409365,2.2467784532540338e-08,0.00014989257664254203
2yr,2.0,1,6482.831084981072,3.140907980752053e-08,0.0001772260697739487
2yr,2.0,1,6843.749702590871,2.1274763935846374e-08,0.00014585871223840685
2yr,2.0,1,7224.76174031756,2.398135528453742e-08,0.00015485914659630996
2yr,2.0,1,7626.985859023436,1.8587595296635822e-08,0.00013633633153578624
2yr,2.0,1,8051.602998770547,1.6433303667442404e-08,0.00012819244777849593
2yr,2.0,1,8499.859846090154,1.6800381912254505e-08,0.000129616287218291
2yr,2.0,1,8973.072494285638,1.7815295575755938e-08,0.00013347395092584897
2yr,2.0,1,9472.630307515245,1.6011694283597367e-08,0.0001265373236780254
2yr,2.0,1,10000.0,1.6105832997138847e-08,0.00012690875855172034
2yr,2.0,2,0.01,0.01477010278025831,0.12153231167166331
2yr,2.0,2,0.01055672994233329,0.013951264688426241,0.11811547184186431
2yr,2.0,2,0.01114445470753563,0.014093133597246755,0.11871450457819699
2yr,2.0,2,0.011764899870201859,0.013109337477330632,0.11449601511550798
2yr,2.0,2,0.012419887072831308,0.010423837612471228,0.1020971968884123
2yr,2.0,2,0.013111339374215644,0.01192332547229974,0.10919398093438915
2yr,2.0,2,0.013841286895587572,0.013209625206315318,0.11493313363132199
2yr,2.0,2,0.014611872781107479,0.0120302915440949,0.109682685707886
2yr,2.0,2,0.015425359490188214,0.00880066595428551,0.09381186467758494
2yr,2.0,2,0.01628413544013249,0.009572511437441898,0.09783921216691137
2yr,2.0,2,0.017190722018585746,0.00756857286531954,0.08699754516835254
2yr,2.0,2,0.018147780986393233,0.007240958312735375,0.08509382064953586
2yr,2.0,2,0.019158122292596422,0.008608872883697731,0.09278401200475075
2yr,2.0,2,0.020224712324513568,0.0065589712542130085,0.08098747590963067
2yr,2.0,2,0.021350682617126953,0.007416775519458605,0.08612070319881628
2yr,2.0,2,0.022539339047347912,0.007106330002151882,0.08429905101572545
2yr,2.0,2,0.023794171540153963,0.007012082984572317,0.083738181163507
2yr,2.0,2,0.025118864315095794,0.005439596057668068,0.07375361725141397
2yr,2.0,2,0.026517306703257915,0.004244706414567046,0.06515141145491052
2yr,2.0,2,0.02799360456643181,0.006133202056628382,0.07831476269917685
2yr,2.0,2,0.029552092352028877,0.005022223087041376,0.07086764485321476
2yr,2.0,2,0.031197345819126192,0.003887357982719722,0.06234868068146849
2yr,2.0,2,0.032934195473009575,0.0033937440840821438,0.05825585021336607
2yr,2.0,2,0.034767740747657774,0.0038957296783676976,0.06241578068379581
2yr,2.0,2,0.036703364977808024,0.005836231057530451,0.07639522928514876
2yr,2.0,2,0.03874675120456132,0.004731072784329773,0.06878279424630677
2yr,2.0,2,0.040903898860933104,0.0034106636588729397,0.058400887483607125
2yr,2.0,2,0.04318114138633851,0.002924790157779266,0.05408132910514742
2yr,2.0,2,0.045585164821728696,0.002918858744273689,0.05402646337003459
2yr,2.0,2,0.04812302743997418,0.003410314213614451,0.05839789562659301
2yr,2.0,2,0.0508021804691302,0.0025692399278669643,0.05068767037324722
2yr,2.0,2,0.05363048996942866,0.002837947826355903,0.053272392722271286
2yr,2.0,2,0.056616259928227275,0.0023041244760264807,0.04800129660776343
2yr,2.0,2,0.05976825664072413,0.002166170446352275,0.046542136246118686
2yr,2.0,2,0.06309573444801933,0.002739084660638892,0.05233626525306226
2yr,2.0,2,0.06660846290809157,0.002293266799391621,0.04788806531268121
2yr,2.0,2,0.07031675547946471,0.002121507180486989,0.046059821759175196
2yr,2.0,2,0.07423149980177936,0.0017282510389477802,0.04157223880124548
2yr,2.0,2,0.07836418966217519,0.0020140651743144862,0.044878337472710444
2yr,2.0,2,0.08272695874133698,0.0018523430724999021,0.04303885538092181
2yr,2.0,2,0.08733261623828432,0.0015778758262072878,0.0397224851464166
2yr,2.0,2,0.09219468447849992,0.00145707135525598,0.03817160404352927
2yr,2.0,2,0.09732743861581504,0.0019036454321316092,0.04363078537147377
2yr,2.0,2,0.10274594854461801,0.0017236730454367095,0.041517141585575346
2yr,2.0,2,0.10846612314544045,0.0016127591629622035,0.040159172837126555
2yr,2.0,2,0.11450475699382819,0.0012013460295583396,0.034660438969498636
2yr,2.0,2,0.12087957966963432,0.001108404591742197,0.03329271078993414
2yr,2.0,2,0.1276093078115092,0.0009690920140598161,0.031130242756197968
2yr,2.0,2,0.13471370006941846,0.0015684523963393645,0.03960369170089279
2yr,2.0,2,0.1422136151165336,0.001087543906882355,0.03297793060339528
2yr,2.0,2,0.15013107289081734,0.0011104710350937053,0.03332373080994541
2yr,2.0,2,0.15848931924611134,0.0007554825344182058,0.027486042538317622
2yr,2.0,2,0.16731289420254442,0.00102151976647557,0.03196122285638599
2yr,2.0,2,0.1766277039966443,0.0008132063063654713,0.02851677236935259
2yr,2.0,2,0.18646109714269563,0.0007681254469263804,0.02771507616670718
2yr,2.0,2,0.19684194472866123,0.0008631773938052925,0.029379880765675215
2yr,2.0,2,0.20780072518241727,0.0007767888028650516,0.02787093114456443
2yr,2.0,2,0.2193696137571796,0.0006319833030473813,0.0251392780932027
2yr,2.0,2,0.2315825769988508,0.0007387952354762446,0.02718078798482937
2yr,2.0,2,0.2444754724726473,0.0005588789966920414,0.023640621749269654
2yr,2.0,2,0.2580861540418074,0.0004670415588177497,0.021611144319950985
2yr,2.0,2,0.27245458300747916,0.0005734569553884853,0.023946961297594424
2yr,2.0,2,0.2876229454360986,0.000615617739920864,0.024811645248166515
2yr,2.0,2,0.30363577601873587,0.00045214161638825037,0.02126362190193031
2yr,2.0,2,0.32054008882605933,0.00043272091553214477,0.020801944993969788
2yr,2.0,2,0.33838551534282335,0.0004397623214901638,0.020970510758924397
2yr,2.0,2,0.3572244501871466,0.0004114512613381627,0.02028426141958742
2yr,2.0,2,0.37711220494241976,0.0003374785551647038,0.018370589407112222
2yr,2.0,2,0.3981071705534973,0.00026088666337596125,0.016151986360072288
2yr,2.0,2,0.4202709887639691,0.00032116663259957326,0.017921122526213955
2yr,2.0,2,0.44366873309786115,0.00027602540818602833,0.016614012404775322
2yr,2.0,2,0.468369099917127,0.0002820203277522533,0.016793460862855318
2yr,2.0,2,0.49444461011588275,0.00027333301323488845,0.016532786009468836
2yr,2.0,2,0.521971822043565,0.0002830837723308229,0.016825093531116636
2yr,2.0,2,0.5510315562821569,0.0002662919365951876,0.01631845386656431
2yr,2.0,2,0.5817091329374358,0.000273180673732548,0.01652817817342698
2yr,2.0,2,0.6140946221409365,0.0002209828325075716,0.014865491330849835
2yr,2.0,2,0.6482831084981076,0.0001880314411818976,0.013712455694801628
2yr,2.0,2,0.6843749702590874,0.00023444944389538157,0.015311742026803533
2yr,2.0,2,0.7224761740317567,0.00019868369546807558,0.014095520404301346
2yr,2.0,2,0.7626985859023444,0.00020225005981740798,0.014221464756395805
2yr,2.0,2,0.8051602998770538,0.00022710807901260682,0.015070105474501723
2yr,2.0,2,0.849985984609015,0.0001355479365221675,0.011642505594680533
2yr,2.0,2,0.8973072494285632,0.00017243248408388713,0.013131354998014757
2yr,2.0,2,0.9472630307515245,0.00014821003156324905,0.01217415424426884
2yr,2.0,2,1.0,0.00011862123165621125,0.010891337459477199
2yr,2.0,2,1.0556729942333292,0.00013654815544601403,0.011685382126657819
2yr,2.0,2,1.1144454707535625,0.00012009592221941968,0.010958828505794754
2yr,2.0,2,1.1764899870201853,0.0001179287117567078,0.010859498688093654
2yr,2.0,2,1.2419887072831308,9.38404069207913e-05,0.009687125833847277
2yr,2.0,2,1.3111339374215643,0.00011136612927693378,0.010553015174675613
2yr,2.0,2,1.3841286895587572,0.00011110356279143434,0.010540567479573116
2yr,2.0,2,1.4611872781107471,0.00010937215957730705,0.01045811453261567
2yr,2.0,2,1.5425359490188206,9.09117665301338e-05,0.009534766202174744
2yr,2.0,2,1.62841354401325,9.890886634230198e-05,0.009945293678031935
2yr,2.0,2,1.7190722018585747,8.023363543593689e-05,0.00895732300611834
2yr,2.0,2,1.8147780986393234,9.810670828005841e-05,0.009904883052316085
2yr,2.0,2,1.9158122292596425,7.328414430329758e-05,0.00856061588341035
2yr,2.0,2,2.022471232451356,6.608173311487895e-05,0.008129067173721654
2yr,2.0,2,2.1350682617126964,6.616936887833234e-05,0.008134455659620522
2yr,2.0,2,2.253933904734791,5.2405657923429676e-05,0.007239175223976118
2yr,2.0,2,2.379417154015396,5.9012437112719396e-05,0.007681955292288507
2yr,2.0,2,2.5118864315095797,5.333237299519097e-05,0.007302901683248308
2yr,2.0,2,2.65173067032579,5.694067495755646e-05,0.0075459045155340035
2yr,2.0,2,2.7993604566431824,5.3121279778740216e-05,0.007288434659015626
2yr,2.0,2,2.955209235202888,6.141732033148589e-05,0.007836920334639487
2yr,2.0,2,3.119734581912619,5.192862467520485e-05,0.007206151863179463
2yr,2.0,2,3.2934195473009575,5.888923114191335e-05,0.007673931921897232
2yr,2.0,2,3.4767740747657774,3.993246655756196e-05,0.00631921407752277
2yr,2.0,2,3.6703364977808004,4.0603730965748316e-05,0.006372105693234248
2yr,2.0,2,3.874675120456132,3.391251720744127e-05,0.005823445475613322
2yr,2.0,2,4.09038988609331,3.120528180052275e-05,0.005586168794489006
2yr,2.0,2,4.318114138633851,4.269257786347757e-05,0.006533955759222553
2yr,2.0,2,4.55851648217287,3.0896020182172404e-05,0.005558418856309086
2yr,2.0,2,4.8123027439974155,3.2268687068265823e-05,0.0056805534121479595
2yr,2.0,2,5.080218046913022,2.9378203318327393e-05,0.005420166355226322
2yr,2.0,2,5.363048996942866,2.7510056062989374e-05,0.005245002961199295
2yr,2.0,2,5.661625992822727,2.714484441903465e-05,0.005210071440876282
2yr,2.0,2,5.976825664072413,2.8060528015670757e-05,0.0052972188944455335
2yr,2.0,2,6.30957344480193,2.0362198410005706e-05,0.004512449269521565
2yr,2.0,2,6.660846290809154,2.249435935054226e-05,0.004742821876324501
2yr,2.0,2,7.03167554794647,1.9748530131003198e-05,0.0044439318323983325
2yr,2.0,2,7.423149980177936,1.8758894331478376e-05,0.0043311539260892555
2yr,2.0,2,7.836418966217519,1.8924302095067e-05,0.004350207132432547
2yr,2.0,2,8.272695874133698,1.7244918144527484e-05,0.004152700102888178
2yr,2.0,2,8.733261623828428,1.7356621136641112e-05,0.004166127834889504
2yr,2.0,2,9.219468447849993,1.5712240017491892e-05,0.00396386680117936
2yr,2.0,2,9.732743861581504,1.5177390997922555e-05,0.0038958171155641474
2yr,2.0,2,10.274594854461801,1.5036906363740247e-05,0.003877745010149616
2yr,2.0,2,10.846612314544045,1.3536609574327505e-05,0.0036792131732651077
2yr,2.0,2,11.450475699382812,1.0545376628132947e-05,0.003247364566557464
2yr,2.0,2,12.087957966963438,1.1705208680478805e-05,0.0034212875764072807
2yr,2.0,2,12.760930781150918,1.2391838967041703e-05,0.003520204392793365
2yr,2.0,2,13.471370006941845,1.1312560425583032e-05,0.0033634149945528627
2yr,2.0,2,14.221361511653361,1.1401136356970884e-05,0.00337655687897759
2yr,2.0,2,15.013107289081727,9.451492845799897e-06,0.003074328031586723
2yr,2.0,2,15.848931924611142,9.377186634048607e-06,0.0030622192335051073
2yr,2.0,2,16.73128942025444,9.042733705515537e-06,0.0030071138497761497
2yr,2.0,2,17.662770399664428,8.677838077781508e-06,0.0029458170475746637
2yr,2.0,2,18.64610971426956,8.397768033528082e-06,0.0028978902728585294
2yr,2.0,2,19.684194472866114,7.05148580043564e-06,0.002655463387138983
2yr,2.0,2,20.780072518241717,7.385760214957747e-06,0.002717675516863216
2yr,2.0,2,21.93696137571797,7.232385984452873e-06,0.002689309573933963
2yr,2.0,2,23.15825769988508,6.903503769343788e-06,0.002627451953765052
2yr,2.0,2,24.44754724726473,6.209224298551537e-06,0.0024918315148804776
2yr,2.0,2,25.808615404180742,5.984372921318118e-06,0.0024462977989848493
2yr,2.0,2,27.245458300747902,5.466238852407543e-06,0.002337998899145922
2yr,2.0,2,28.76229454360988,4.764079835261889e-06,0.0021826772173782105
2yr,2.0,2,30.363577601873583,4.272590383882863e-06,0.0020670245242577225
2yr,2.0,2,32.054008882605935,5.099541221674482e-06,0.0022582163806142406
2yr,2.0,2,33.83855153428233,4.829158811219393e-06,0.002197534712176213
2yr,2.0,2,35.722445018714645,4.789817272394229e-06,0.002188565117238742
2yr,2.0,2,37.71122049424196,4.7540389999383866e-06,0.002180375885011203
2yr,2.0,2,39.810717055349734,4.058360913558632e-06,0.0020145373944304512
2yr,2.0,2,42.02709887639691,3.1442683691613577e-06,0.0017732084956827152
2yr,2.0,2,44.366873309786115,3.6736695013410683e-06,0.0019166818988400418
2yr,2.0,2,46.83690999171267,2.547571515523988e-06,0.001596111373157897
2yr,2.0,2,49.44446101158825,3.6385758592641235e-06,0.0019075051400360952
2yr,2.0,2,52.19718220435652,2.3948081535902733e-06,0.0015475167700513856
2yr,2.0,2,55.10315562821569,2.507784910724306e-06,0.0015835987214961706
2yr,2.0,2,58.170913293743574,2.536378377441378e-06,0.0015926011357026524
2yr,2.0,2,61.40946221409365,2.6009321500962144e-06,0.001612740571231534
2yr,2.0,2,64.82831084981072,2.4727374279167306e-06,0.0015724940152244556
2yr,2.0,2,68.43749702590877,2.1081681926341657e-06,0.0014519532336250247
2yr,2.0,2,72.24761740317567,2.388296349956462e-06,0.001545411385345812
2yr,2.0,2,76.26985859023443,2.3148612276082714e-06,0.0015214668013493662
2yr,2.0,2,80.51602998770538,1.7047473906216742e-06,0.0013056597530067603
2yr,2.0,2,84.99859846090146,1.5283560123830081e-06,0.0012362669664692202
2yr,2.0,2,89.73072494285637,1.508841837249726e-06,0.0012283492326084328
2yr,2.0,2,94.72630307515246,1.822012701934677e-06,0.0013498195071692649
2yr,2.0,2,100.0,1.4036806421167538e-06,0.001184770290865176
2yr,2.0,2,105.56729942333291,1.3377191418197778e-06,0.0011565980900121605
2yr,2.0,2,111.44454707535624,1.5857779558144297e-06,0.0012592767590225867
2yr,2.0,2,117.64899870201853,1.4932719707042032e-06,0.0012219950780196307
2yr,2.0,2,124.19887072831294,1.1284999881624696e-06,0.001062308800755444
2yr,2.0,2,131.1133937421563,1.0940511229879015e-06,0.001045968987584193
2yr,2.0,2,138.41286895587558,8.629893284123357e-07,0.000928972189256673
2yr,2.0,2,146.11872781107488,9.21679590708846e-07,0.0009600414525992333
2yr,2.0,2,154.25359490188222,9.750629616457735e-07,0.000987452764260536
2yr,2.0,2,162.841354401325,7.071757041567817e-07,0.0008409373960984145
2yr,2.0,2,171.90722018585745,9.749325003809579e-07,0.0009873867025542516
2yr,2.0,2,181.47780986393232,7.798200709856573e-07,0.0008830742160122542
2yr,2.0,2,191.58122292596423,6.962084250552246e-07,0.0008343910504405142
2yr,2.0,2,202.24712324513558,7.316597389240174e-07,0.0008553711118128888
2yr,2.0,2,213.5068261712694,6.255549655184692e-07,0.000790920328173748
2yr,2.0,2,225.3933904734789,5.929841966875481e-07,0.00077005467123286
2yr,2.0,2,237.94171540153937,5.892689064342707e-07,0.000767638525892409
2yr,2.0,2,251.18864315095823,7.623443719729793e-07,0.0008731233429321308
2yr,2.0,2,265.1730670325793,4.616889757536102e-07,0.0006794769869198
2yr,2.0,2,279.93604566431827,4.438756198117377e-07,0.0006662399116022229
2yr,2.0,2,295.52092352028876,6.122210930943184e-07,0.0007824455847497118
2yr,2.0,2,311.9734581912619,4.274030167247134e-07,0.0006537606723600873
2yr,2.0,2,329.3419547300958,3.652577219388323e-07,0.0006043655532364764
2yr,2.0,2,347.67740747657774,4.969152206697559e-07,0.000704922138019339
2yr,2.0,2,367.03364977808,3.212792128998439e-07,0.000566814972367389
2yr,2.0,2,387.4675120456128,3.491089635928312e-07,0.0005908544351977323
2yr,2.0,2,409.0389886093306,4.2072251563506564e-07,0.0006486312632267008
2yr,2.0,2,431.81141386338464,3.123015038114955e-07,0.0005588394257848094
2yr,2.0,2,455.85164821728745,3.4717798239514564e-07,0.000589218111054935
2yr,2.0,2,481.23027439974203,3.2376554798908957e-07,0.0005690039964614393
2yr,2.0,2,508.0218046913023,3.3339662570951905e-07,0.0005774050793935909
2yr,2.0,2,536.3048996942865,2.8672854685134974e-07,0.000535470397735813
2yr,2.0,2,566.1625992822727,2.6494773581969844e-07,0.000514730741086734
2yr,2.0,2,597.6825664072413,2.9910697451407787e-07,0.0005469067329207768
2yr,2.0,2,630.957344480193,2.0976308032133497e-07,0.00045799899598288963
2yr,2.0,2,666.0846290809154,2.0781077845636112e-07,0.0004558626749980318
2yr,2.0,2,703.1675547946463,1.8449094686438643e-07,0.00042952409346203903
2yr,2.0,2,742.3149980177928,1.788688113731698e-07,0.00042292884906703845
2yr,2.0,2,783.6418966217527,1.9342798077914155e-07,0.0004398044801717481
2yr,2.0,2,827.2695874133706,1.4291295520540147e-07,0.00037803829859605687
2yr,2.0,2,873.3261623828437,1.602006072996584e-07,0.0004002506805736355
2yr,2.0,2,921.9468447849993,1.7253198494446344e-07,0.0004153696967094054
2yr,2.0,2,973.2743861581504,1.395485493301146e-07,0.00037356197521979485
2yr,2.0,2,1027.45948544618,1.4679704904957317e-07,0.000383141030235047
2yr,2.0,2,1084.6612314544045,1.580718427246193e-07,0.0003975824980109402
2yr,2.0,2,1145.0475699382812,1.5423313261810488e-07,0.0003927252635343248
2yr,2.0,2,1208.7957966963427,1.1054535555909965e-07,0.0003324836169784906
2yr,2.0,2,1276.0930781150905,1.2856453652279824e-07,0.00035855897216887245
2yr,2.0,2,1347.1370006941831,1.1190534938816852e-07,0.0003345225693255517
2yr,2.0,2,1422.1361511653377,9.911511775008914e-08,0.00031482553541618754
2yr,2.0,2,1501.3107289081743,9.383388893942572e-08,0.00030632317728083476
2yr,2.0,2,1584.893192461114,8.050779565718902e-08,0.00028373895689028854
2yr,2.0,2,1673.1289420254443,1.0804737549983659e-07,0.00032870560612778814
2yr,2.0,2,1766.2770399664428,9.402165374607846e-08,0.0003066295056677985
2yr,2.0,2,1864.6109714269562,7.641292118744065e-08,0.0002764288718412761
2yr,2.0,2,1968.4194472866113,6.803737619586514e-08,0.0002608397519471776
2yr,2.0,2,2078.007251824172,8.306222448600891e-08,0.00028820517775711267
