years,ddd_dpa,damage_fraction,Ic_uA,A_phi_Phi0^2_per_Hz,corner_freq_Hz,Gamma_deph_per_s,QFI_N64,entanglement_visibility_N64
8.492462311557789,5.788837338693467e-06,1.2132089016511125,9.121803456384702,0.00030268080154485094,1089817129.760101,9527155.778894473,1221.6633459881643,0.5461297033023764
8.542713567839197,5.823090814070352e-06,1.2203876525484567,9.1177770303661,0.0003035688948840679,1093014753.5570667,9582783.91959799,1213.0640573921596,0.5442042053648223
8.592964824120603,5.857344289447235e-06,1.2275664034458003,9.113758966775979,0.0003044543976664404,1096203049.9265568,9638412.060301507,1204.5252991907191,0.542285496185113
8.643216080402011,5.89159776482412e-06,1.2347451543431442,9.109749211801931,0.00030533733243043803,1099382100.0194407,9694040.201005027,1196.04664531038,0.5403735518280197
8.693467336683417,5.925851240201004e-06,1.241923905240488,9.105747712149284,0.0003062177213895966,1102551983.8166478,9749668.341708543,1187.6276726768124,0.5384683484427032
8.743718592964825,5.960104715577888e-06,1.2491026561378318,9.101754415034526,0.0003070955864390392,1105712780.152647,9805296.48241206,1179.267961193704,0.5365698622624147
8.793969849246231,5.994358190954774e-06,1.2562814070351758,9.097769268178755,0.00030797094916182956,1108864566.7383218,9860924.62311558,1170.9670937218027,0.5346780696042007
8.84422110552764,6.028611666331659e-06,1.26346015793252,9.09379221980129,0.00030884383083516336,1112007420.183263,9916552.763819098,1162.7246560580993,0.5327929468686071
8.894472361809045,6.062865141708542e-06,1.2706389088298635,9.089823218613354,0.00030971425243640267,1115141416.0174959,9972180.904522615,1154.5402369151589,0.5309144705393845
8.944723618090453,6.097118617085427e-06,1.2778176597272075,9.085862213811845,0.00031058223464895825,1118266628.7126591,10027809.045226132,1146.4134279005996,0.5290426171831952
8.99497487437186,6.131372092462312e-06,1.2849964106245513,9.08190915507326,0.00031144779786802367,1121383131.7026513,10083437.185929649,1138.3438234967134,0.5271773634493209
9.045226130653267,6.165625567839197e-06,1.2921751615218955,9.07796399254764,0.00031231096220616744,1124490997.403766,10139065.326633168,1130.3310210402312,0.5253186860693708
9.095477386934673,6.19987904321608e-06,1.299353912419239,9.074026676852672,0.0003131717474987853,1127590297.234322,10194693.467336683,1122.3746207022323,0.5234665618569928
9.145728643216081,6.234132518592965e-06,1.306532663316583,9.070097159067842,0.000314030173309419,1130681101.6338146,10250321.6080402,1114.474225468189,0.5216209677075823
9.195979899497488,6.268385993969849e-06,1.3137114142139268,9.066175390728711,0.00031488625893494386,1133763480.0815938,10305949.74874372,1106.6294411181614,0.5197818805979952
9.246231155778895,6.302639469346733e-06,1.3208901651112706,9.062261323821245,0.0003157400234106302,1136837501.1150877,10361577.889447238,1098.8398762071233,0.5179492775862611
9.296482412060302,6.336892944723618e-06,1.3280689160086145,9.058354910776268,0.00031659148551508155,1139903232.3475826,10417206.030150754,1091.10514204543,0.5161231358112957
9.34673366834171,6.371146420100502e-06,1.3352476669059583,9.054456104463974,0.000317440663775054,1142960740.4855764,10472834.170854272,1083.424852679423,0.5143034324926165
9.396984924623116,6.405399895477386e-06,1.342426417803302,9.050564858188528,0.0003182875764701596,1146010091.3457122,10528462.31155779,1075.7986248721716,0.5124901449300586
9.447236180904524,6.439653370854271e-06,1.349605168700646,9.046681125682772,0.00031913224163745735,1149051349.871309,10584090.452261308,1068.226078084351,0.5106832505034918
9.49748743718593,6.473906846231155e-06,1.3567839195979898,9.042804861102972,0.00031997467707593557,1152084580.148501,10639718.592964822,1060.7068344552517,0.5088827266725376
9.547738693467338,6.50816032160804e-06,1.3639626704953338,9.038936019023687,0.0003208149003508878,1155109845.4219918,10695346.733668342,1053.240518783926,0.5070885509762885
9.597989949748744,6.542413796984925e-06,1.3711414213926776,9.035074554432677,0.00032165292879818584,1158127208.1104422,10750974.874371862,1045.8267585104659,0.5053007010330277
9.648241206030152,6.576667272361809e-06,1.3783201722900216,9.031220422725925,0.00032248877952845373,1161136729.821496,10806603.01507538,1038.4651836974135,0.5035191545399503
9.698492462311558,6.610920747738694e-06,1.3854989231873653,9.027373579702697,0.000323322469431143,1164138471.3664556,10862231.155778896,1031.1554270113,0.5017438892728845
9.748743718592966,6.645174223115579e-06,1.3926776740847095,9.023533981560712,0.00032415401517851545,1167132492.77462,10917859.296482414,1023.8971237043158,0.4999748830860146
9.798994974874372,6.679427698492462e-06,1.399856424982053,9.019701584891356,0.0003249834332295325,1170118853.3072903,10973487.43718593,1016.6899115961139,0.4982121139116049
9.84924623115578,6.713681173869347e-06,1.407035175879397,9.015876346674984,0.0003258107398336568,1173097611.4714575,11029115.57788945,1009.533431055732,0.4964555597597239
9.899497487437186,6.74793464924623e-06,1.4142139267767406,9.01205822427628,0.00032663595103456624,1176068825.033173,11084743.718592968,1002.4273249836526,0.49470519871797086
9.949748743718594,6.782188124623115e-06,1.4213926776740846,9.008247175439708,0.00032745908267378443,1179032551.0306232,11140371.859296484,995.3712387939809,0.49296100895120165
10.0,6.8164416e-06,1.4285714285714286,9.004443158284992,0.00032828015039422834,1181988845.7869003,11196000.000000002,988.3648203967513,0.4912229687012565
